system_id,word,ner
2204,第四,ORDINAL
2205,星宇,PERSON
2205,六個半月,DATE
2207,這幾年,DATE
2207,普普,PERSON
2211,七年,DATE
2212,虎航,ORG
2212,2014年,DATE
2212,第七年,DATE
2212,23年,DATE
2212,6個月,DATE
2212,十個月,DATE
2213,星宇,PERSON
2214,星宇航空,PERSON
2214,台中,GPE
2214,東京,GPE
2214,台中,GPE
2214,虎航,ORG
2214,台中成田,GPE
2220,星宇,PERSON
2220,今年年終個月,DATE
2220,星宇航,ORG
2221,15,CARDINAL
2222,15,CARDINAL
2222,桃園,GPE
2224,星宇,PERSON
2226,成田,GPE
2227,台中,GPE
2227,羽田,PERSON
2229,羽田,GPE
2230,三天,DATE
2230,峴港,GPE
2230,熊本,GPE
2232,整天,DATE
2232,羽田,PERSON
2232,羽田,PERSON
2236,美國,NORP
2237,日航,ORG
2237,華航,ORG
2237,AA,PERSON
2237,成田,GPE
2238,中午,TIME
2239,930,FAC
2239,台灣,GPE
2242,羽田,PERSON
2242,台中,GPE
2243,幾個月,DATE
2244,311,FAC
2244,羽田,PERSON
2245,台中,GPE
2246,中午,TIME
2246,第天,DATE
2246,最後天,DATE
2247,台中,GPE
2247,桃機,FAC
2248,台灣,GPE
2248,晚上7點,TIME
2249,台中,GPE
2250,週日,DATE
2250,六日兩天,DATE
2251,十點半,TIME
2251,AS哩程,ORG
2251,星宇,GPE
2251,175k,QUANTITY
2253,前幾天,DATE
2256,0900,CARDINAL
2257,台中人,NORP
2257,星宇,PERSON
2258,五和日,ORG
2260,台中貴賓室,FAC
2261,華信,ORG
2261,15,CARDINAL
2261,A330,PRODUCT
2261,台中外坪,GPE
2262,陽西區,LOC
2262,貴賓室,FAC
2264,桃園成田,GPE
2264,台中成田,LOC
2265,台中,GPE
2266,虎航,ORG
2266,成田,GPE
2267,星宇,PERSON
2267,成田,GPE
2268,成田二航廈,FAC
2270,虎航,ORG
2270,台中,GPE
2270,成田,GPE
2270,日本,GPE
2271,虎航,ORG
2271,台中,GPE
2271,成田,GPE
2273,虎航,ORG
2273,台中成田,GPE
2273,去年,DATE
2275,Line,ORG
2276,257,FAC
2276,早上,TIME
2276,飛峴港,FAC
2276,1346,FAC
2276,東京,GPE
2279,桃園,GPE
2281,16000多,CARDINAL
2283,17000,CARDINAL
2284,桃園,GPE
2284,15000,CARDINAL
2286,熊本釜山,PERSON
2287,台北,GPE
2287,明年,DATE
2287,台中,GPE
2287,東京,GPE
2288,台中,GPE
2288,高雄,GPE
2289,台中,GPE
2289,峴港,GPE
2289,蔡其昌,PERSON
2289,2026年3月,DATE
2289,台中,GPE
2289,民進黨,ORG
2289,蔡其昌,PERSON
2289,29日,DATE
2289,星宇航空,ORG
2289,台中RMQ,GPE
2289,越南,GPE
2289,峴港,GPE
2289,2026年3月31日,DATE
2289,29日,DATE
2289,越南,GPE
2289,峴港,GPE
2289,星宇航,FAC
2289,台中,GPE
2289,第七,ORDINAL
2289,澳門MFM,ORG
2289,沖繩OKA越南,GPE
2289,富\n國島,GPE
2289,宮古島,GPE
2289,高松TAK神戶,GPE
2289,越南,GPE
2289,峴港,GPE
2289,DAD\n,GPE
2289,星宇航空,ORG
2289,台中,GPE
2289,飛峴港,FAC
2289,A321neo,PRODUCT
2289,二五日早\n上7點35分,TIME
2289,2023年,DATE
2289,星宇航空,ORG
2289,台中,GPE
2289,南峴港,FAC
2289,2024年4月,DATE
2289,該年12月,DATE
2289,冬季,DATE
2289,2025年3月,DATE
2289,蔡其昌,PERSON
2289,2026年3月底,DATE
2289,蔡其昌,PERSON
2289,台中,GPE
2289,東京,GPE
2289,成田,GPE
2289,日方,GPE
2289,交通部,ORG
2291,北海道,GPE
2291,日本,GPE
2291,台中,GPE
2292,曼谷,GPE
2292,仁川,GPE
2292,東京,GPE
2292,馬尼拉,GPE
2293,清邁釜山,GPE
2294,清邁,GPE
2295,日本機場,FAC
2300,明年,DATE
2300,4,CARDINAL
2300,蘇黎世布拉格釜山峇里島,GPE
2300,星宇航空,PERSON
2300,昨天,DATE
2300,22日,DATE
2300,明年下半年,DATE
2300,歐洲,LOC
2300,2,CARDINAL
2300,明年,DATE
2300,4,CARDINAL
2300,瑞士,GPE
2300,蘇黎世捷克布拉格韓國釜山印尼峇里\n島,GPE
2300,瑞士,GPE
2301,瑞士,GPE
2302,猛釜山,GPE
2302,釜山,GPE
2303,10,CARDINAL
2303,CI18,PRODUCT
2304,米蘭布拉格蘇黎世赫爾辛基米蘭,PERSON
2304,米蘭,GPE
2304,布拉格,GPE
2304,米蘭,GPE
2304,布拉格,GPE
2304,蘇黎世,GPE
2304,3,CARDINAL
2304,2,CARDINAL
2305,蘇黎世,GPE
2305,台灣,GPE
2305,華航,ORG
2306,亞洲,LOC
2306,兩,CARDINAL
2307,瑞亞航,ORG
2307,蘇黎世曼谷桃園,GPE
2308,台中,GPE
2308,飛熊本,PERSON
2309,華航,ORG
2310,熊本,GPE
2310,東京,GPE
2310,峴港,GPE
2310,台北,GPE
2310,釜山,GPE
2310,台中,GPE
2311,蘇黎世,GPE
2312,蘇黎,GPE
2313,蘇黎世,GPE
2314,中桃機,PRODUCT
2314,瑞士,GPE
2315,瑞士,GPE
2316,星宇,PERSON
2316,布拉格,GPE
2316,華航,ORG
2317,ZRH,PERSON
2317,第五,ORDINAL
2317,PUS,ORG
2317,DPS,ORG
2317,第五,ORDINAL
2318,瑞亞,PERSON
2318,第五,ORDINAL
2320,華航,ORG
2322,瑞士,GPE
2322,瑞航,ORG
2323,韓國,GPE
2324,瑞士,GPE
2324,布拉格峇厘島,LOC
2325,瑞士台灣協會,ORG
2325,台,GPE
2325,瑞,GPE
2325,兩,CARDINAL
2326,星宇,PERSON
2327,瑞亞,PERSON
2327,ZRHBKKTPE,ORG
2327,泰國,GPE
2327,瑞士,PERSON
2328,下星宇,PERSON
2328,仁川,GPE
2328,金浦,GPE
2330,仁川,GPE
2330,韓廉航,ORG
2330,韓國,GPE
2331,仁川,GPE
2331,紅海,LOC
2331,星宇,PERSON
2332,仁川,GPE
2332,國泰,ORG
2332,第五,ORDINAL
2333,韓國,GPE
2333,日本,GPE
2333,韓亞,GPE
2333,A380,PRODUCT
2334,泰航,ORG
2334,台北,GPE
2334,仁川,GPE
2335,桃園仁川,GPE
2335,釜山,GPE
2336,瑞士亞洲,GPE
2336,台北,GPE
2336,曼谷,GPE
2336,蘇黎世,GPE
2336,11,CARDINAL
2339,布拉格瑞士,GPE
2340,瑞士,GPE
2340,上半年,DATE
2342,瑞士,GPE
2342,台灣,GPE
2342,年四季,DATE
2342,瑞士,GPE
2343,仁川,GPE
2344,釜山,GPE
2346,哥本哈根,GPE
2346,北歐,LOC
2347,釜山,GPE
2347,首爾,GPE
2347,飛金海機場,FAC
2348,瑞士,GPE
2349,釜山,GPE
2349,仁川,GPE
2349,仁川,GPE
2350,華航,ORG
2351,華航,ORG
2351,巴賽隆納,GPE
2352,華航,ORG
2353,釜山,GPE
2353,仁川,GPE
2353,台北,GPE
2354,GVA,ORG
2354,南法,GPE
2354,里昂,GPE
2354,2小時,TIME
2354,里昂,GPE
2354,馬賽,GPE
2354,2小時,TIME
2355,星宇,PERSON
2355,歐洲,LOC
2355,歐洲,LOC
2356,星宇,PERSON
2356,毛華航,FAC
2358,曼谷,GPE
2359,蘇黎世,GPE
2359,瑞士,GPE
2359,歐洲,LOC
2360,瑞士,GPE
2361,米蘭,GPE
2361,兩,CARDINAL
2362,華航,ORG
2362,三,CARDINAL
2362,華航,ORG
2363,仁川,GPE
2363,111,FAC
2364,ZRH,PRODUCT
2365,釜山,GPE
2365,長榮,ORG
2365,華航,ORG
2366,瑞士,GPE
2366,蘇黎世,GPE
2368,111,CARDINAL
2369,星宇航,PERSON
2369,翟建華,PERSON
2369,明年,DATE
2369,43,CARDINAL
2369,歐洲,LOC
2369,2,CARDINAL
2369,紐澳,GPE
2369,\n,PERSON
2369,22日,DATE
2369,下午,TIME
2369,元大證券,ORG
2369,翟健華,PERSON
2369,2026年,DATE
2369,14,CARDINAL
2369,43,CARDINAL
2369,明年,DATE
2369,歐洲,LOC
2369,2,CARDINAL
2369,紐澳,LOC
2369,明年,DATE
2369,2026年,DATE
2369,翟健華,PERSON
2369,今年前三季,DATE
2369,亞太,LOC
2369,第二,ORDINAL
2369,35,CARDINAL
2369,桃機,ORG
2369,三季,DATE
2369,6,CARDINAL
2369,今年,DATE
2369,全年,DATE
2369,三季,DATE
2369,227萬噸,QUANTITY
2369,2025全年,DATE
2369,2024年,DATE
2369,桃園機場,FAC
2369,亞太,LOC
2369,明年,DATE
2369,星宇,PERSON
2369,第四,ORDINAL
2369,1~11月,DATE
2369,去年各月,DATE
2369,第4,ORDINAL
2369,9月,DATE
2369,65,CARDINAL
2369,11月,DATE
2369,78，12月,DATE
2369,11月,DATE
2369,明年,DATE
2369,元月,DATE
2369,明年,DATE
2369,三,CARDINAL
2369,2654億元,MONEY
2369,362萬,CARDINAL
2369,22,CARDINAL
2369,四成,CARDINAL
2369,北美,LOC
2369,第二,ORDINAL
2369,東南亞區,LOC
2369,星宇,PERSON
2369,358億元,MONEY
2369,前三季,DATE
2369,去年全年,DATE
2369,七成,CARDINAL
2369,北美,LOC
2369,72,CARDINAL
2369,翟健華,PERSON
2369,明年,DATE
2369,14,CARDINAL
2369,明年底,DATE
2369,43,CARDINAL
2369,2033年,DATE
2369,68,CARDINAL
2369,n\n\n,PERSON
2369,今年底,DATE
2369,35,CARDINAL
2369,今年,DATE
2369,4,CARDINAL
2369,神戶安大略,GPE
2369,菲律賓,GPE
2369,馬尼拉,GPE
2369,明年,DATE
2369,台中,GPE
2369,高雄,GPE
2369,明年,DATE
2369,n\n,ORG
2369,三,CARDINAL
2369,阿拉斯加航空,ORG
2369,20,CARDINAL
2369,北美,LOC
2369,今年,DATE
2369,Etihad航空,ORG
2369,歐洲,LOC
2369,12,CARDINAL
2369,阿布達比,GPE
2369,歐洲,LOC
2369,布拉格巴塞隆那,GPE
2369,美國,GPE
2369,美國,GPE
2369,三,CARDINAL
2369,23,CARDINAL
2369,18,CARDINAL
2369,翟健華,PERSON
2369,明年,DATE
2369,六,CARDINAL
2369,明年,DATE
2369,歐洲,LOC
2369,台灣,GPE
2369,星宇,PERSON
2369,明年,DATE
2369,歐洲,LOC
2369,2,CARDINAL
2369,紐澳,LOC
2369,明年,DATE
2369,元月,DATE
2369,台北鳳凰,FAC
2369,2月,DATE
2369,台中,GPE
2369,明年,DATE
2369,2,CARDINAL
2369,台中,GPE
2369,翟建華,PERSON
2369,明年,DATE
2369,43,CARDINAL
2369,歐洲,LOC
2369,2,CARDINAL
2369,紐澳,GPE
2369,071220152html\n\n\n,PERSON
2369,布拉格米蘭,PERSON
2369,紐澳,LOC
2369,雪梨布里斯班,GPE
2370,台中,GPE
2370,2,CARDINAL
2370,熊本,GPE
2370,東京,GPE
2371,高雄,GPE
2371,第二,ORDINAL
2371,第三,ORDINAL
2372,成田,GPE
2372,北,NORP
2372,美,NORP
2372,松山,GPE
2372,JL96/99,DATE
2373,TSMC,ORG
2374,日航,ORG
2374,日本,GPE
2375,布拉格米蘭雪梨,GPE
2376,沒幾年,DATE
2377,339,CARDINAL
2378,美東紐約,GPE
2378,2027,MONEY
2379,霍德華,PERSON
2381,兩,CARDINAL
2382,米蘭,GPE
2382,布拉格,GPE
2382,兩,CARDINAL
2383,巴塞隆,PERSON
2384,紐澳,LOC
2385,35,CARDINAL
2385,339,CARDINAL
2386,星宇,PERSON
2386,大洋洲,LOC
2386,2026,QUANTITY
2386,紐澳,LOC
2387,歐洲,LOC
2387,布拉格,GPE
2387,巴塞隆納,GPE
2387,IAG,ORG
2387,紐澳,LOC
2387,2027年初,DATE
2387,339,CARDINAL
2389,加拿大,GPE
2389,芬蘭,GPE
2390,OW,PERSON
2391,德國,NORP
2391,台灣人,NORP
2392,2026年,DATE
2392,高雄,GPE
2392,美,GPE
2393,43,CARDINAL
2395,加拿大,GPE
2397,加拿大,GPE
2397,德國,GPE
2397,MUC,ORG
2398,三,CARDINAL
2399,紐澳,LOC
2399,華航,ORG
2399,330,CARDINAL
2400,南航,ORG
2400,國泰,ORG
2402,國泰,ORG
2402,寰宇家,PERSON
2402,星宇,PERSON
2402,南航,ORG
2404,加拿大,GPE
2404,鳳凰城,GPE
2404,赫爾辛基,GPE
2404,南航,ORG
2404,赫爾辛基,GPE
2405,國泰,ORG
2405,南航ADL,ORG
2408,布拉格,GPE
2408,巴塞隆納,GPE
2409,巴塞隆納,PERSON
2409,臺灣,GPE
2409,西班牙,GPE
2411,高雄,GPE
2411,檀香山,GPE
2411,西雅圖,GPE
2412,米蘭,GPE
2412,長榮,ORG
2412,華航,ORG
2412,星宇,PERSON
2412,美西,LOC
2412,義大利,GPE
2412,布拉格,GPE
2412,巴塞隆納,GPE
2412,兩,CARDINAL
2412,赫爾辛基,GPE
2412,普丁,PERSON
2413,台灣,GPE
2413,東歐,LOC
2413,東歐,LOC
2414,星宇,PERSON
2414,高雄,GPE
2414,歐美,LOC
2414,高雄,GPE
2417,高雄,GPE
2417,歐美,LOC
2418,高雄,GPE
2418,歐美,LOC
2418,99,CARDINAL
2418,兩,CARDINAL
2419,星宇,PERSON
2420,高雄人,NORP
2420,高雄,GPE
2420,日航,ORG
2420,高雄,GPE
2420,日航,ORG
2421,三,CARDINAL
2421,桃園,GPE
2421,高雄,GPE
2421,歐,GPE
2421,美,GPE
2421,三,CARDINAL
2422,台灣,GPE
2422,三國大戰,EVENT
2422,美西線,LOC
2422,歐洲,LOC
2422,星宇A339,PRODUCT
2422,A32Q,PRODUCT
2423,星宇,PERSON
2423,台中,GPE
2423,台中高雄,GPE
2424,高雄,GPE
2425,500萬,CARDINAL
2427,台中,GPE
2427,日本,GPE
2427,兩,CARDINAL
2427,紅海,LOC
2428,布拉格,PERSON
2428,西歐,LOC
2429,日本,GPE
2429,兩,CARDINAL
2429,紅海,LOC
2429,高雄,GPE
2429,紐澳,GPE
2429,虎航,ORG
2429,台中,GPE
2430,桃金,GPE
2430,桃澎,GPE
2431,339,CARDINAL
2432,冬天,DATE
2432,金馬,WORK_OF_ART
2432,三,CARDINAL
2433,星宇,PERSON
2433,台中,GPE
2433,3,CARDINAL
2433,4,CARDINAL
2433,日本,GPE
2433,明年,DATE
2433,台中,GPE
2433,高雄,GPE
2433,日本,GPE
2433,日本,GPE
2434,馬大,ORG
2436,台中,GPE
2437,明年,DATE
2437,布拉格蘇黎世峇里,PERSON
2437,釜山,GPE
2437,峇里島,LOC
2438,高雄,GPE
2438,紅海,LOC
2439,桃園,GPE
2439,金門,LOC
2439,廈門,GPE
2439,三通,CARDINAL
2440,釜山,GPE
2440,華航長榮,ORG
2440,韓國,GPE
2440,仁川,GPE
2440,金浦,GPE
2440,澎湖金馬,LOC
2440,比濟州島,GPE
2440,澎湖,LOC
2441,紅海,LOC
2441,東京,GPE
2442,高雄,GPE
2442,紅海,LOC
2442,台中,GPE
2442,高雄,GPE
2442,台中,GPE
2443,台中機場,FAC
2443,日本,GPE
2444,KHH,ORG
2444,廉航,ORG
2444,華航,ORG
2445,台中,GPE
2445,高雄,GPE
2445,339,CARDINAL
2445,半年,DATE
2446,高雄,GPE
2446,星宇,PERSON
2446,高雄,GPE
2446,台中,GPE
2446,藍海,GPE
2446,32,CARDINAL
2446,339,CARDINAL
2446,紐西蘭,GPE
2447,蘇黎世,GPE
2447,赫爾辛基makesense,GPE
2448,星宇,PERSON
2448,15,CARDINAL
2448,歐洲,LOC
2448,台中,GPE
2448,晚上,TIME
2448,紐澳,GPE
2448,下半年,DATE
2448,高雄,GPE
2450,台中,GPE
2450,339,FAC
2451,桃園,GPE
2451,321,CARDINAL
2451,台中,GPE
2451,明年,DATE
2451,3,CARDINAL
2451,台中第三航廈,FAC
2451,桃園,GPE
2451,339,CARDINAL
2451,高雄,GPE
2451,台中,GPE
2451,高雄,GPE
2451,明年,DATE
2452,高雄,GPE
2452,關西,GPE
2452,成田,GPE
2453,清泉崗,GPE
2453,747,PRODUCT
2455,台灣,GPE
2456,蘇黎世,GPE
2457,日航,ORG
2458,巴塞隆納,GPE
2460,上海,GPE
2460,浦東,GPE
2461,自由時報,ORG
2461,明年底,DATE
2461,歐洲,LOC
2461,黃旭磊,PERSON
2461,台中,GPE
2461,星宇航空,PERSON
2461,今天,DATE
2461,台中,GPE
2461,米其林星餐廳,FAC
2461,台灣,GPE
2461,明年,DATE
2461,2026,DATE
2461,北美,GPE
2461,星宇航,ORG
2461,梁文龍,PERSON
2461,明年,DATE
2461,n航隊,ORG
2461,歐洲,LOC
2461,美國,GPE
2461,台中,GPE
2461,日本,GPE
2461,沖繩縣,GPE
2461,宮古島,LOC
2461,台灣,GPE
2461,布北美,GPE
2461,台灣,GPE
2461,澎湖,GPE
2461,鹿港,GPE
2461,梁文龍,PERSON
2461,明年,DATE
2461,2026,DATE
2461,n年,DATE
2461,歐洲,LOC
2461,美國,GPE
2461,梁文龍,PERSON
2461,星宇,PERSON
2461,亞洲,LOC
2461,美洲,LOC
2461,川普,PERSON
2461,美國,GPE
2461,台灣人,NORP
2461,日本,GPE
2461,2\n月,DATE
2461,台中,GPE
2461,新開宮,FAC
2461,古島,GPE
2461,下半年,DATE
2461,歐洲,LOC
2461,鳳凰城,GPE
2461,北美,LOC
2461,德州,GPE
2461,美西,GPE
2461,歐洲,LOC
2461,米蘭,ORG
2461,亞洲,GPE
2461,宮古島,LOC
2461,峇里島,LOC
2462,美國,GPE
2462,JFK,GPE
2462,CI,ORG
2462,美國,GPE
2462,JFK,ORG
2463,菲律賓,GPE
2465,沖繩,GPE
2465,石垣宮,FAC
2467,台中,GPE
2468,台中,GPE
2469,神戶,GPE
2470,歐洲,LOC
2470,明年底,DATE
2471,台中,GPE
2471,熊本,GPE
2471,東京曼谷,GPE
2472,台中東南亞,LOC
2473,星宇,PERSON
2473,東南亞,LOC
2473,桃園,GPE
2474,台中,GPE
2474,胡志明,PERSON
2474,華信,ORG
2475,日本,GPE
2476,熊本,GPE
2476,成田,GPE
2476,曼谷,GPE
2476,熊本,GPE
2476,成田,GPE
2476,峴港,GPE
2476,2,CARDINAL
2477,歐洲,LOC
2477,曼谷,GPE
2477,布拉格,GPE
2478,高雄,GPE
2479,台中,GPE
2479,美,GPE
2479,JTA,ORG
2479,田台中,GPE
2479,802/809AA,CARDINAL
2479,兩,CARDINAL
2479,亞洲,NORP
2479,南航,ORG
2479,赫爾辛基,GPE
2479,AYJV,ORG
2479,國泰會,ORG
2479,布拉格,GPE
2479,大陸,GPE
2479,OW,ORG
2479,東亞,LOC
2480,成田熊本,GPE
2480,峴港,GPE
2481,星宇台中,PERSON
2481,明年,DATE
2481,田熊本,PERSON
2483,富國島,LOC
2483,曼谷,GPE
2485,熊本,GPE
2485,福岡,GPE
2486,富國島,LOC
2487,富國島,LOC
2487,曼谷,GPE
2487,桃園,GPE
2488,CZ,ORG
2488,HEL,ORG
2488,國泰,FAC
2488,芬航,ORG
2489,布拉格,GPE
2491,自由時報,WORK_OF_ART
2491,2025/12/16,CARDINAL
2491,800/2025/12/15,DATE
2491,宇航空,PERSON
2491,AirlineRatings,ORG
2491,7StarPLUS,PERSON
2491,第三,ORDINAL
2491,星宇航空,PERSON
2491,n\n,ORG
2491,星宇航空,PERSON
2491,近日,DATE
2491,AirlineRatings,ORG
2491,7StarPLUS,PERSON
2491,第三,ORDINAL
2491,飛安管,ORG
2491,七,CARDINAL
2491,七,CARDINAL
2491,SharonPetersen,PERSON
2491,星宇航,PERSON
2491,nAirlineRatings,ORG
2491,星宇航,ORG
2491,星宇航空,ORG
2491,翟健華,PERSON
2491,星宇航空,PERSON
2491,Safetyisourattitude,ORG
2491,AirlineRatings7StarPLUS,ORG
2491,星宇,PERSON
2491,星宇航空,PERSON
2491,數年間,DATE
2491,星宇航,PERSON
2491,n2025年,DATE
2491,SKYTRAX,ORG
2491,APEX五星航空,ORG
2491,第三,ORDINAL
2491,nAirlineRatings7StarPLUS,ORG
2494,7,CARDINAL
2495,兩,CARDINAL
2496,星黑,PERSON
2501,JX789,PERSON
2503,ChinaAirlines,ORG
2504,七,CARDINAL
2504,香港,GPE
2506,半年前,DATE
2507,七星安全航空,ORG
2507,七星安全航空,ORG
2508,數個小時,TIME
2508,釜山,GPE
2508,星宇,PERSON
2508,菲律賓,GPE
2508,台籍,NORP
2508,三,CARDINAL
2509,2,CARDINAL
2510,釜山,GPE
2510,真航,PERSON
2511,三,CARDINAL
2514,星宇,PERSON
2514,台灣,GPE
2514,半年前,DATE
2514,星宇,PERSON
2516,SFO,ORG
2516,LAX,GPE
2516,CI,ORG
2520,星宇航,PERSON
2520,台北桃園,GPE
2520,CTSA330900,PRODUCT
2520,2025年8月,DATE
2520,台灣,GPE
2520,日,GPE
2520,韓,GPE
2520,東南亞,LOC
2520,北海道,GPE
2520,夏天,DATE
2520,20度,QUANTITY
2520,2025年,DATE
2520,環宇通關,ORG
2520,兩,CARDINAL
2520,商務中心,FAC
2520,貴賓室,FAC
2520,n\n,ORG
2520,二分鐘,TIME
2520,環宇商\n務中心,FAC
2520,第航廈,FAC
2520,星宇航空\n貴賓室,FAC
2520,星宇航空,PERSON
2520,n\n,PERSON
2520,桃機第航廈,FAC
2520,2023/01,DATE
2520,阜杭豆漿,PRODUCT
2520,露·LooL,PERSON
2520,兩,CARDINAL
2520,JX850,PRODUCT
2520,二航廈,FAC
2520,二,CARDINAL
2520,星宇航,PERSON
2520,2024/08,CARDINAL
2520,宇航空二航貴賓室,FAC
2520,n\n二航貴賓室,FAC
2520,CHENGJI,ORG
2520,n\n貴賓室,FAC
2520,n\n,PERSON
2520,全日空,ORG
2520,NH101,PRODUCT
2520,台,GPE
2520,nCCheck,GPE
2520,十年,DATE
2520,長榮航,ORG
2520,第300,ORDINAL
2520,D2登機門,ORG
2520,C28,PRODUCT
2520,Y269\n\n,PERSON
2520,星宇航空,PRODUCT
2520,A330neo機隊,ORG
2520,五,CARDINAL
2520,四號,DATE
2520,當天,DATE
2520,24,CARDINAL
2520,n加坡,GPE
2520,熊本,GPE
2520,2022年,DATE
2520,當年年底,DATE
2520,28,CARDINAL
2520,當日,DATE
2520,n\n,PERSON
2520,1個多月,DATE
2520,8,CARDINAL
2520,n\n8K,PERSON
2520,8H,ORG
2520,星宇A339,PERSON
2520,北海道,GPE
2520,日籍,NORP
2520,日航,ORG
2520,B738,PRODUCT
2520,今年,DATE
2520,日航,ORG
2520,B58303,DATE
2520,n\n,PERSON
2520,10時28分,TIME
2520,05,CARDINAL
2520,23分鐘,TIME
2520,半小時,TIME
2520,星宇,PERSON
2520,4小時以上,TIME
2520,米果,PERSON
2520,福岡,GPE
2520,もち吉聯名,ORG
2520,4,CARDINAL
2520,西式,NORP
2520,日本,GPE
2520,胡同,PERSON
2520,日本,GPE
2520,n\nB58303,PRODUCT
2520,日本,GPE
2520,北海道,GPE
2520,新千歲,DATE
2520,01R,CARDINAL
2520,14時51分,TIME
2520,19分\n鐘,TIME
2520,新千歲,DATE
2520,日本,GPE
2520,n\n,PERSON
2520,B58303,PRODUCT
2520,n\n,PERSON
2520,台灣,GPE
2520,北海道,GPE
2520,新千歲機場,FAC
2520,日本,GPE
2520,日本,GPE
2520,當天,DATE
2520,路海景,PERSON
2520,n\n,PERSON
2520,新千歲,DATE
2520,星宇航,ORG
2520,亞洲,ORG
2520,亞洲,NORP
2520,二,CARDINAL
2520,中午,TIME
2520,新加坡,GPE
2520,4小時,TIME
2520,星宇,PERSON
2520,國泰航空,ORG
2520,香港,GPE
2520,日本,GPE
2520,星宇,PERSON
2520,日式,NORP
2520,2025年,DATE
2520,今年,DATE
2527,成田,GPE
2528,湯,PERSON
2536,上週,DATE
2536,星宇航空,PERSON
2536,東京,GPE
2536,台北,GPE
2536,曼谷,GPE
2536,成田機場,FAC
2536,東京,GPE
2536,星宇,PERSON
2536,日航,ORG
2536,1K,CARDINAL
2536,富士山,LOC
2536,東京,GPE
2536,桃園,GPE
2536,星宇,PERSON
2536,環宇,ORG
2536,環宇通關,ORG
2536,星宇,ORG
2536,二航頭,FAC
2536,Aesop,PRODUCT
2536,長榮Garden貴賓室,FAC
2536,曼谷,GPE
2536,曼谷,GPE
2538,今半,DATE
2539,今半,DATE
2545,星宇,PERSON
2552,台灣,GPE
2552,兩,CARDINAL
2560,豪洨,PERSON
2561,ANA,ORG
2564,審計委員會,ORG
2564,115/03/10\n3,DATE
2564,仟元1,MONEY
2564,637,MONEY
2564,261\n71月1日,DATE
2564,43,MONEY
2564,272,MONEY
2564,11,MONEY
2564,仟元137,CARDINAL
2564,297,CARDINAL
2564,560,CARDINAL
2564,105,MONEY
2564,901,CARDINAL
2564,n\n\n\n,PERSON
2564,114年年度,DATE
2564,114/01/01至114/12/31,TIME
2564,n4,TIME
2564,0\n2,MONEY
2564,新台幣100000元,MONEY
2564,個月,DATE
2568,八,CARDINAL
2569,個月,DATE
2570,90,CARDINAL
2575,蔡依林,PERSON
2576,009,CARDINAL
2577,QQ,PRODUCT
2578,布拉格,GPE
2579,八0,DATE
2583,幾個月,DATE
2585,去年,DATE
2588,釜山,GPE
2592,0,CARDINAL
2593,EPS009,PRODUCT
2597,大阪,GPE
2600,華航,ORG
2601,EPS,ORG
2602,星宇,PERSON
2602,群創,ORG
2611,阿人,NORP
2612,二代錢,MONEY
2615,長榮,ORG
2624,丸富,GPE
2624,二,CARDINAL
2627,今天,DATE
2627,釜山,GPE
2628,去年年初,DATE
2630,共體,ORG
2630,4個月,DATE
2630,巴菲特,ORG
2631,28,CARDINAL
2633,星宇,PERSON
2633,共體,ORG
2636,萬,CARDINAL
2638,三,CARDINAL
2640,0,CARDINAL
2640,布拉格,GPE
2642,A35K,PERSON
2645,布拉格,GPE
2646,工會,ORG
2647,釜山,GPE
2649,二,CARDINAL
2650,0,CARDINAL
2650,超佛,PERSON
2656,10,CARDINAL
2657,500,CARDINAL
2664,去年年終,DATE
2665,0,CARDINAL
2667,23以上,CARDINAL
2670,ricky,PERSON
2670,525月,DATE
2670,滿江瀾,PERSON
2670,nJX,ORG
2670,nJX,PERSON
2670,虎航,ORG
2670,n\n集團,ORG
2670,n\n虎航,ORG
2670,華航集團,ORG
2670,華航集團,ORG
2670,台灣飛機維修公司桃園航勤\n,ORG
2670,華航集團,ORG
2670,虎航,ORG
2670,華航,ORG
2670,n\n母集團,ORG
2670,星宇,PERSON
2670,今天,DATE
2670,台積電,ORG
2670,星宇,PERSON
2670,十幾,CARDINAL
2670,上百億,CARDINAL
2670,5~10年,DATE
2670,半年年,DATE
2670,台灣,GPE
2670,桃機,ORG
2670,長榮航,ORG
2670,華航虎航,ORG
2670,星宇,PERSON
2671,虎航,ORG
2671,華航集團,ORG
2672,華航,ORG
2673,華航,ORG
2675,華航,ORG
2675,日本,NORP
2676,星宇,PERSON
2681,星宇,PERSON
2682,星宇,PERSON
2683,臺鐵,ORG
2685,華信,ORG
2686,聖暉,PERSON
2687,華航,ORG
2688,虎航,ORG
2688,華航,ORG
2690,華航,ORG
2693,虎航,ORG
2694,華航,ORG
2694,十,CARDINAL
2694,華航,ORG
2698,虎航,ORG
2698,虎航,ORG
2699,虎航,ORG
2700,虎航,ORG
2701,虎航,ORG
2701,國泰,ORG
2701,虎航,ORG
2702,虎航,ORG
2702,高雄,GPE
2703,台鐵,ORG
2703,鳳山,GPE
2704,虎航,ORG
2706,虎航,ORG
2707,虎航,ORG
2708,星宇潮,PERSON
2709,華航集團,ORG
2710,星宇,PERSON
2710,華航集團,ORG
2710,華航集團,ORG
2712,n\n虎航,ORG
2712,11個月,DATE
2712,15,CARDINAL
2712,A321neo,PRODUCT
2712,長榮航,ORG
2712,虎航,ORG
2712,幾天前,DATE
