"board","title","url","date","rowType","actor","content"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:22","comment","bndan","但私企 資方和工會爭利幾乎是對立的 這就是看牌面了"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:22","comment","chewthelife8","華航跳過去比長榮少很多沒錯 但當初還是一堆人過去拼草創喔 他們覺得跟著他拼可以出頭比較快"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:22","comment","junior020486","疫情就算了，現在講買飛機沒錢了XD"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:22","comment","ysy2003","離開華航 跳台灣新公司 開什麼玩笑"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:23","comment","uv5566","媒體粉絲造神就當真 人生賭錯了只能哭哭"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:23","comment","chewthelife8","非常同意216樓 網紅業配的絕對別聽 最近買床墊深深有感cc"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:23","comment","ysy2003","會跳的 只是幻想卡位而已"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:23","comment","bndan","歷史都演爛了 「只有」能從頭堅持到尾然後「退休」爽日子的 才叫開國功臣"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:23","comment","vtgc161","罷下去，讓星宇虧損知道痛…阿這樣虧損會不會連明年的年終都沒了"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:23","comment","access","離開華航跳星宇？我比較相信是考不上華航去星宇"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:24","comment","madbele","一個月真的太瞎了啦，要打工仔共體時艱說不過去"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:24","comment","chewthelife8","就是幻想卡位啊"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:24","comment","access","今天星宇對這種沒道理的罷工讓一次，以後年年來罷不無可能"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:25","comment","chewthelife8","阿就真的有 不信是你的事xd"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:25","comment","fisher6879","阿榮都演過惹，抄就好罷工的砍，加班的給雙倍，傻了才妥協"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:25","comment","himjerry","笑死XDD網軍有夠多新創沒錢發年終沒關係，是不會發股票、認權憑證？"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:25","comment","lililalaking","問問k董自己領多少"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:26","comment","charliebitme","他們機組人員待遇好得很 罷工就地勤免洗筷全換掉阿"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:26","comment","arcticocean","不可能罷的，沒意義，只是因為年終發得少這理由也太牽強，再說罷了萬一離職你還能去哪 笑死"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:26","comment","xcrazyxdiva","1個月是真的有點少.不過自己選擇的"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:27","comment","arcticocean","公司才剛起步就這樣搞，接下來幾年如果都只有一個月再來該吧"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:27","comment","emarl5566","會吵的孩子有糖吃，星宇員工加油 要罷就罷"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:29","comment","ru04hj4","能去華航會去星宇？ 想要長榮的年終又靠杯長榮管理"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:30","comment","changmary","越摳的公司 股票越能買 看看被動元件"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:31","comment","godevilyu","EPS那麼少不就是老闆自己決定要多買飛機？"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:31","comment","chigo520","朕不給的你不能搶"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:33","comment","demonik","年終不滿意就要罷工，真羨慕"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:33","comment","bndan","還問問高層領多少 XD 最上面那個投多少錢扛多少風險？ 你資產all in台股 然後漲了要分？ 更別說假設這公司還你經營+下去一線做事"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:34","comment","woker","可是傳產一堆年終也很少 怎麼辦"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:34","comment","bndan","別說大公司啦 就拿小店面來看就好 有多少頭家願意自己賺的平分給員工？ 真支持這套的 共產主義比較適合你的想法啦"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:36","comment","a6444long","不然呢？就沒違法吼 資方說我就沒錢發 要罷你就罷合情合理啊！ 嘻嘻嘻～～"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:38","comment","samnpc","罷工是員工的權利，不然老闆要說什麼，共體時艱聽了比較爽嗎，旁人看戲就好，幹嘛替他們操心煩惱"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:41","comment","GivemeApen","聽到了 不爽就滾"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:42","comment","su72amd","公司起步就留不住人，人才沒有，只剩下沒走的就擺爛，公司未來很難有競爭力阿"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:42","comment","takuma","股東都還沒分到阿..."
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:43","comment","y2eww2r","賺錢要多一點年終 啊賠錢員工要給公司錢嗎"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:44","comment","rdkirk","有錢做一堆公關 沒錢發年終"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:47","comment","good10740","跳槽比較快"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:47","comment","ferrari293","共體時艱啦，先讓股價回到30啦拜託"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:48","comment","todd057","發一個月也沒很差，同業比是輸但跟其它行業也是差不多"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:48","comment","annawat","長榮航開放招募啦 不想領一個月就去投"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:49","comment","ferrari293","存在負能量的公司，又是航空業...抖"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:50","comment","lahugh","笑星宇員工不敢罷工"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:50","comment","todd057","航空業是規模產業，不買飛機沒前途，買了就沒錢，要罷就罷，明年就更沒年終"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:52","comment","rexlin","這種的一律建議不爽不要做..."
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:52","comment","AL1714","去高成本低毛利的新興公司，不就應該知道剛開始不賺錢的嗎？有能力就跳去長榮華航啊，進不去就閉嘴賣靠杯"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:52","comment","Yoimiya","怎麼有人拿國企來比 太好笑了吧"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:54","comment","abc21086999","可是公司沒賺錢到底要怎麼發"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:54","comment","raygod","華航比較好欺負"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:55","comment","CJonQuil","這次應該不需要穿越層層的宅男了"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:56","comment","picacuo","借問..有人拿槍逼迫在星宇上班？沒有是在叫屁？"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:57","comment","JimloveJill","富二代這麼摳不意外"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:57","comment","picacuo","又不是拿槍逼役男生服役...是在靠腰啥？"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:57","comment","ko363630","真的罷工再說吧"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 12:59","comment","mynumber55","是說公司真的沒錢，也不是拿去亂花，在那邊炒罷工，殺雞取軟而已"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 13:00","comment","badguy227","覺得待遇差為什麼不直接跳槽另外兩家就好？"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 13:00","comment","mynumber55","股東的錢要還了沒，還好我沒有，呵呵"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 13:02","comment","tym7482","資方都同意你罷工了就四月罷工吧 支持"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 13:02","comment","abbag","新公司QQ"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 13:03","comment","tidalwave00","罷工一個禮拜看誰先受不了"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 13:04","comment","ja1295","還真當張國煒沒錢啊，幫公司大賺特賺也沒等比例分錢"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 13:05","comment","b9513227","有高能兒說不用看營收無腦發年終笑死"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 13:05","comment","Fezico","吵年終其實很白癡，這東西當初沒寫在offer上"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 13:05","comment","odiechiang","對比其他航空公司來看，要求加發一個月其實也還算合理"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 13:06","comment","todd057","罷了風向不對的，這跟華航不一樣，華航是薪水低於同業，這是年終獎金"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 13:06","comment","onepiecefan","公司不賺錢但大股東就自己 摳這一個月年終沒意思"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 13:06","comment","b9513227","對比三小啊 星宇賺錢就屌輸別人"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 13:06","comment","Fezico","學學種花店，要談就是談薪水。吵年終太下等惹"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 13:06","comment","mynumber55","股東有錢跟公司有錢能在一起看？？"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770952324.A.86D.html","2026/02/13 13:07","comment","william8403","公子到底要不要讓聶公退休啊 一直擦屁股辛苦他老人家了"
